84990	10	664	664	664	1176	1176	1176	3224	3224	3224
88752	10	664	664	664	1176	1176	1176	3224	3224	3224
92682	10	664	664	664	1176	1176	1176	3224	3224	3224
96785	10	664	664	664	1176	1176	1176	3224	3224	3224
101070	10	664	664	664	1176	1176	1176	3224	3224	3224
105545	10	664	664	664	1176	1176	1176	3224	3224	3224
110218	10	664	664	664	1176	1176	1176	3224	3224	3224
115098	10	664	664	664	1176	1176	1176	3224	3224	3224
120194	10	664	664	664	1176	1176	1176	3224	3224	3224
125515	10	664	664	664	1176	1176	1176	3224	3224	3224
131072	10	664	664	664	1176	1176	1176	3224	3224	3224
136875	10	664	664	664	1176	1176	1176	3224	3224	3224
142935	10	664	664	664	1176	1176	1176	3224	3224	3224
149263	10	664	664	664	1176	1176	1176	3224	3224	3224
155872	10	664	664	664	1176	1176	1176	3224	3224	3224
162773	10	664	664	664	1176	1176	1176	3224	3224	3224
169979	10	664	664	664	1176	1176	1176	3224	3224	3224
177505	10	664	664	664	1176	1176	1176	3224	3224	3224
185364	10	664	664	664	1176	1176	1176	3224	3224	3224
193571	10	664	664	664	1176	1176	1176	3224	3224	3224
202141	10	664	664	664	1176	1176	1176	3224	3224	3224
211090	10	664	664	664	1176	1176	1176	3224	3224	3224
220436	10	664	664	664	1176	1176	1176	3224	3224	3224
230195	10	664	664	664	1176	1176	1176	3224	3224	3224
240387	10	664	664	664	1176	1176	1176	3224	3224	3224
251030	10	664	664	664	1176	1176	1176	3224	3224	3224
262144	10	664	664	664	1176	1176	1176	3224	3224	3224
273750	10	664	664	664	1176	1176	1176	3224	3224	3224
285870	10	664	664	664	1176	1176	1176	3224	3224	3224
298527	10	664	664	664	1176	1176	1176	3224	3224	3224
311744	10	664	664	664	1176	1176	1176	3224	3224	3224
325546	10	664	664	664	1176	1176	1176	3224	3224	3224
339959	10	664	664	664	1176	1176	1176	3224	3224	3224
355010	10	664	664	664	1176	1176	1176	3224	3224	3224
370728	10	664	664	664	1176	1176	1176	3224	3224	3224
387141	10	664	664	664	1176	1176	1176	3224	3224	3224
404281	10	664	664	664	1176	1176	1176	3224	3224	3224
422180	10	664	664	664	1176	1176	1176	3224	3224	3224
440872	10	664	664	664	1176	1176	1176	3224	3224	3224
460391	10	664	664	664	1176	1176	1176	3224	3224	3224
480774	10	664	664	664	1176	1176	1176	3224	3224	3224
502060	10	664	664	664	1176	1176	1176	3224	3224	3224
524288	10	664	664	664	1176	1176	1176	3224	3224	3224
547500	10	664	664	664	1176	1176	1176	3224	3224	3224
571740	10	664	664	664	1176	1176	1176	3224	3224	3224
597053	10	664	664	664	1176	1176	1176	3224	3224	3224
623487	10	664	664	664	1176	1176	1176	3224	3224	3224
651091	10	664	664	664	1176	1176	1176	3224	3224	3224
679917	10	664	664	664	1176	1176	1176	3224	3224	3224
710020	10	664	664	664	1176	1176	1176	3224	3224	3224
741455	10	664	664	664	1176	1176	1176	3224	3224	3224
774282	10	664	664	664	1176	1176	1176	3224	3224	3224
808563	10	664	664	664	1176	1176	1176	3224	3224	3224
844361	10	664	664	664	1176	1176	1176	3224	3224	3224
881744	10	664	664	664	1176	1176	1176	3224	3224	3224
920782	10	664	664	664	1176	1176	1176	3224	3224	3224
961548	10	664	664	664	1176	1176	1176	3224	3224	3224
1004120	10	664	664	664	1176	1176	1176	3224	3224	3224
1048576	10	664	664	664	1176	1176	1176	3224	3224	3224
1095000	10	664	664	664	1176	1176	1176	3224	3224	3224
1143480	10	664	664	664	1176	1176	1176	3224	3224	3224
