3097129	98	124.122	8.10345	7028.59
3234251	96	146.719	8.1473	7048.62
3377443	95	105.705	8.12611	7081.25
3526975	93	117.419	8.15001	7108.74
3683128	91	165.769	8.27848	7134.27
3846194	89	273.944	8.32993	7160.55
4016479	88	164.75	8.19235	7176.05
4194304	86	224.326	8.32304	7203.65
4380002	84	134.405	8.30569	7248.71
4573921	83	256.072	8.43699	7264.47
4776426	81	126.58	8.27901	7285.3
4987896	80	174	8.26325	7328.95
5208729	78	213.692	8.27106	7334.69
5439339	77	165.623	8.44571	7371.49
5680159	75	207.173	8.34149	7396.36
5931642	74	171.757	8.24694	7411.49
6194258	73	223.726	8.3321	7445.93
6468501	71	167.225	8.29284	7464.66
6754886	70	231.586	8.36101	7496.37
7053950	69	283.246	8.54874	7534.39
7366255	67	317.791	8.72577	7543.27
7692387	66	342.848	8.46181	7565
8032959	65	146.154	8.36972	7601.98
8388608	64	248.641	8.37374	7614.81
